Time,Displacement,Force,Rotation,Torque
35.48,0.0002,-0.0002,0.0495,-0.00039
35.5,0.0002,-0.0002,0.0692,-0.00039
35.52,0.0002,-0.0002,0.0904,-0.0004
35.54,0.0002,-0.0002,0.1125,-0.00041
35.56,0.0002,-0.0002,0.1354,-0.00041
35.58,0.0002,-0.0002,0.1589,-0.00039
35.6,0.0002,-0.0002,0.1822,-0.00038
35.62,0.0002,-0.0002,0.205,-0.00039
35.64,0.0002,-0.0002,0.2268,-0.00041
35.66,0.0002,-0.0002,0.2482,-0.0004
35.68,0.0002,-0.0002,0.2696,-0.00037
35.7,0.0002,-0.0002,0.291,-0.00036
35.72,0.0002,-0.0002,0.3114,-0.00037
35.74,0.0002,-0.0002,0.3305,-0.00038
35.76,0.0002,-0.0002,0.3487,-0.00039
35.78,0.0002,-0.0002,0.3664,-0.0004
35.8,0.0002,-0.0002,0.3843,-0.0004
35.82,0.0002,-0.0002,0.4026,-0.00039
35.84,0.0002,-0.0002,0.4215,-0.00039
35.86,0.0002,-0.0002,0.4409,-0.00037
35.88,0.0002,-0.0002,0.4611,-0.00037
35.9,0.0002,-0.0002,0.4821,-0.00037
35.92,0.0002,-0.0002,0.5041,-0.00038
35.94,0.0002,-0.0002,0.5268,-0.00038
35.96,0.0002,-0.0002,0.5498,-0.00039
35.98,0.0002,-0.0002,0.5721,-0.0004
36,0.0002,-0.0002,0.5923,-0.00038
36.02,0.0002,-0.0002,0.6114,-0.00038
36.04,0.0002,-0.0002,0.63,-0.00037
36.06,0.0002,-0.0002,0.6475,-0.00029
36.08,0.0002,-0.0002,0.6655,-0.00008
36.1,0.0002,-0.0002,0.6852,0.00015
36.12,0.0002,-0.0002,0.7043,0.00026
36.14,0.0002,-0.0002,0.7221,0.00028
36.16,0.0002,-0.0002,0.7397,0.00028
36.18,0.0002,-0.0002,0.7578,0.00028
36.2,0.0002,-0.0002,0.7764,0.00029
36.22,0.0002,-0.0002,0.7954,0.00029
36.24,0.0002,-0.0002,0.8149,0.0003
36.26,0.0002,-0.0002,0.8351,0.00029
36.28,0.0002,-0.0002,0.856,0.00029
36.3,0.0002,-0.0002,0.8781,0.00029
36.32,0.0002,-0.0002,0.9009,0.00029
36.34,0.0002,-0.0002,0.9232,0.00029
36.36,0.0002,-0.0002,0.9449,0.00029
36.38,0.0002,-0.0002,0.9664,0.00029
36.4,0.0002,-0.0002,0.9876,0.00027
36.42,0.0002,-0.0002,1.0088,0.00027
36.44,0.0002,-0.0002,1.03,0.00028
36.46,0.0002,-0.0002,1.0508,0.00029
36.48,0.0002,-0.0002,1.0703,0.00029
36.5,0.0002,-0.0002,1.0889,0.00027
36.52,0.0002,-0.0002,1.1065,0.00026
36.54,0.0002,-0.0002,1.1241,0.00026
36.56,0.0002,-0.0002,1.1426,0.00027
36.58,0.0002,-0.0002,1.1615,0.00026
36.6,0.0002,-0.0002,1.1808,0.00025
36.62,0.0002,-0.0002,1.2013,0.00026
36.64,0.0002,-0.0002,1.223,0.00026
36.66,0.0002,-0.0002,1.2449,0.00028
36.68,0.0002,-0.0002,1.2672,0.00027
36.7,0.0002,-0.0002,1.2896,0.00027
36.72,0.0002,-0.0002,1.3122,0.00028
36.74,0.0002,-0.0002,1.3342,0.00027
36.76,0.0002,-0.0002,1.3552,0.00026
36.78,0.0002,-0.0002,1.3755,0.00024
36.8,0.0002,-0.0002,1.3961,0.00025
36.82,0.0002,-0.0002,1.4171,0.00025
36.84,0.0002,-0.0002,1.4375,0.00025
36.86,0.0002,-0.0002,1.4563,0.00024
36.88,0.0002,-0.0002,1.4737,0.00023
36.9,0.0002,-0.0002,1.4906,0.00024
36.92,0.0002,-0.0002,1.5079,0.00024
36.94,0.0002,-0.0002,1.5258,0.00024
36.96,0.0002,-0.0002,1.5445,0.00024
36.98,0.0002,-0.0002,1.564,0.00023
37,0.0002,-0.0002,1.5839,0.00023
37.02,0.0002,-0.0002,1.604,0.00023
37.04,0.0002,-0.0002,1.6254,0.00024
37.06,0.0002,-0.0002,1.6477,0.00024
37.08,0.0002,-0.0002,1.6702,0.00025
37.1,0.0002,-0.0002,1.6922,0.00025
37.12,0.0002,-0.0002,1.7132,0.00025
37.14,0.0002,-0.0002,1.7334,0.00024
37.16,0.0002,-0.0002,1.754,0.00023
37.18,0.0002,-0.0002,1.7752,0.00022
37.2,0.0002,-0.0002,1.7958,0.00021
37.22,0.0002,-0.0002,1.8151,0.00021
37.24,0.0002,-0.0002,1.8332,0.0002
37.26,0.0002,-0.0002,1.8505,0.00021
37.28,0.0002,-0.0002,1.8677,0.00022
37.3,0.0002,-0.0002,1.8856,0.00025
37.32,0.0002,-0.0002,1.9043,0.00024
37.34,0.0002,-0.0002,1.9234,0.00022
37.36,0.0002,-0.0002,1.943,0.00022
37.38,0.0002,-0.0002,1.9628,0.00022
37.4,0.0002,-0.0002,1.9838,0.00022
37.42,0.0002,-0.0002,2.0065,0.00022
37.44,0.0002,-0.0002,2.0285,0.00022
37.46,0.0002,-0.0002,2.0504,0.00022
37.48,0.0002,-0.0002,2.0733,0.00022
37.5,0.0002,-0.0002,2.0953,0.00022
37.52,0.0002,-0.0002,2.1157,0.00021
37.54,0.0002,-0.0002,2.1358,0.00021
37.56,0.0002,-0.0002,2.1561,0.00023
37.58,0.0002,-0.0002,2.1765,0.00023
37.6,0.0002,-0.0002,2.1961,0.00021
37.62,0.0002,-0.0002,2.2143,0.00021
37.64,0.0002,-0.0002,2.2316,0.00021
37.66,0.0002,-0.0002,2.2489,0.00022
37.68,0.0002,-0.0002,2.2663,0.0002
37.7,0.0002,-0.0002,2.2849,0.0002
37.72,0.0002,-0.0002,2.3042,0.00021
37.74,0.0002,-0.0002,2.3233,0.00022
37.76,0.0002,-0.0002,2.3431,0.00023
37.78,0.0002,-0.0002,2.3638,0.00022
37.8,0.0002,-0.0002,2.3856,0.00021
37.82,0.0002,-0.0002,2.4078,0.00021
37.84,0.0002,-0.0002,2.43,0.00022
37.86,0.0002,-0.0002,2.4517,0.00021
37.88,0.0002,-0.0002,2.4728,0.00021
37.9,0.0002,-0.0002,2.4934,0.00021
37.92,0.0002,-0.0002,2.5142,0.00021
37.94,0.0002,-0.0002,2.5351,0.00021
37.96,0.0002,-0.0002,2.5552,0.0002
37.98,0.0002,-0.0002,2.5744,0.0002
38,0.0002,-0.0002,2.5926,0.00019
38.02,0.0002,-0.0002,2.6101,0.00019
38.04,0.0002,-0.0002,2.6274,0.0002
38.06,0.0002,-0.0002,2.6453,0.0002
38.08,0.0002,-0.0002,2.6638,0.00021
38.1,0.0002,-0.0002,2.6825,0.0002
38.12,0.0002,-0.0002,2.7013,0.0002
38.14,0.0002,-0.0002,2.7219,0.00021
38.16,0.0002,-0.0002,2.744,0.00022
38.18,0.0002,-0.0002,2.7669,0.00022
38.2,0.0002,-0.0002,2.7899,0.0002
38.22,0.0002,-0.0002,2.8121,0.00019
38.24,0.0002,-0.0002,2.834,0.0002
38.26,0.0002,-0.0002,2.8555,0.00021
38.28,0.0002,-0.0002,2.8761,0.00021
38.3,0.0002,-0.0002,2.8961,0.0002
38.32,0.0002,-0.0002,2.9169,0.0002
38.34,0.0002,-0.0002,2.9377,0.0002
38.36,0.0002,-0.0002,2.9568,0.00019
38.38,0.0002,-0.0002,2.9741,0.00019
38.4,0.0002,-0.0002,2.9909,0.00019
38.42,0.0002,-0.0002,3.0084,0.00021
38.44,0.0002,-0.0002,3.0264,0.00021
38.46,0.0002,-0.0002,3.0453,0.0002
38.48,0.0002,-0.0002,3.0643,0.0002
38.5,0.0002,-0.0002,3.0836,0.00021
38.52,0.0002,-0.0002,3.1039,0.00021
38.54,0.0002,-0.0002,3.1253,0.00021
38.56,0.0002,-0.0002,3.1472,0.00022
38.58,0.0002,-0.0002,3.1688,0.00022
38.6,0.0002,-0.0002,3.1902,0.00021
38.62,0.0002,-0.0002,3.2113,0.00021
38.64,0.0002,-0.0002,3.232,0.0002
38.66,0.0002,-0.0002,3.2526,0.00022
38.68,0.0002,-0.0002,3.2733,0.00021
38.7,0.0002,-0.0002,3.2938,0.0002
38.72,0.0002,-0.0002,3.3135,0.0002
38.74,0.0002,-0.0002,3.3321,0.00019
38.76,0.0002,-0.0002,3.35,0.00019
38.78,0.0002,-0.0002,3.3676,0.0002
38.8,0.0002,-0.0002,3.3853,0.00021
38.82,0.0002,-0.0002,3.4034,0.00021
38.84,0.0002,-0.0002,3.4223,0.0002
38.86,0.0002,-0.0002,3.442,0.00019
38.88,0.0002,-0.0002,3.4623,0.0002
38.9,0.0002,-0.0002,3.4835,0.0002
38.92,0.0002,-0.0002,3.5055,0.00019
38.94,0.0002,-0.0002,3.5282,0.00019
38.96,0.0002,-0.0002,3.5507,0.00018
38.98,0.0002,-0.0002,3.5727,0.00019
39,0.0002,-0.0002,3.594,0.00018
39.02,0.0002,-0.0002,3.615,0.00018
39.04,0.0002,-0.0002,3.636,0.00019
39.06,0.0002,-0.0002,3.6566,0.00019
39.08,0.0002,-0.0002,3.677,0.00019
39.1,0.0002,-0.0002,3.6966,0.00018
39.12,0.0002,-0.0002,3.7153,0.00017
39.14,0.0002,-0.0002,3.7329,0.00017
39.16,0.0002,-0.0002,3.7496,0.00018
39.18,0.0002,-0.0002,3.7671,0.00019
39.2,0.0002,-0.0002,3.7858,0.00018
39.22,0.0002,-0.0002,3.8049,0.00017
39.24,0.0002,-0.0002,3.8242,0.00018
39.26,0.0002,-0.0002,3.8443,0.00018
39.28,0.0002,-0.0002,3.8652,0.00019
39.3,0.0002,-0.0002,3.8871,0.00019
39.32,0.0002,-0.0002,3.9092,0.00018
39.34,0.0002,-0.0002,3.9311,0.00018
39.36,0.0002,-0.0002,3.9525,0.00019
39.38,0.0002,-0.0002,3.9733,0.00019
39.4,0.0002,-0.0002,3.9938,0.00019
39.42,0.0002,-0.0002,4.0145,0.00018
39.44,0.0002,-0.0002,4.035,0.00018
39.46,0.0002,-0.0002,4.055,0.00018
39.48,0.0002,-0.0002,4.0742,0.00017
39.5,0.0002,-0.0002,4.0924,0.00019
39.52,0.0002,-0.0002,4.1096,0.0002
39.54,0.0002,-0.0002,4.1268,0.0002
39.56,0.0002,-0.0002,4.1444,0.0002
39.58,0.0002,-0.0002,4.1626,0.00019
39.6,0.0002,-0.0002,4.1815,0.00019
39.62,0.0002,-0.0002,4.2012,0.00018
39.64,0.0002,-0.0002,4.2219,0.00019
39.66,0.0002,-0.0002,4.2438,0.00021
39.68,0.0002,-0.0002,4.2665,0.0002
39.7,0.0002,-0.0002,4.2888,0.00019
39.72,0.0002,-0.0002,4.3108,0.0002
39.74,0.0002,-0.0002,4.3324,0.00019
39.76,0.0002,-0.0002,4.3534,0.0002
39.78,0.0002,-0.0002,4.374,0.00018
39.8,0.0002,-0.0002,4.3947,0.00018
39.82,0.0002,-0.0002,4.4153,0.00018
39.84,0.0002,-0.0002,4.4352,0.00018
39.86,0.0002,-0.0002,4.4542,0.00018
39.88,0.0002,-0.0002,4.4722,0.00017
39.9,0.0002,-0.0002,4.4895,0.00018
39.92,0.0002,-0.0002,4.507,0.00018
39.94,0.0002,-0.0002,4.5251,0.00018
39.96,0.0002,-0.0002,4.5436,0.00018
39.98,0.0002,-0.0002,4.563,0.00019
40,0.0002,-0.0002,4.5831,0.00018
40.02,0.0002,-0.0002,4.6036,0.00018
40.04,0.0002,-0.0002,4.6254,0.0002
40.06,0.0002,-0.0002,4.6483,0.0002
40.08,0.0002,-0.0002,4.6703,0.00019
40.1,0.0002,-0.0002,4.6918,0.0002
40.12,0.0002,-0.0002,4.713,0.0002
40.14,0.0002,-0.0002,4.7338,0.0002
40.16,0.0002,-0.0002,4.7545,0.00019
40.18,0.0002,-0.0002,4.7751,0.00017
40.2,0.0002,-0.0002,4.7954,0.00017
40.22,0.0002,-0.0002,4.815,0.00017
40.24,0.0002,-0.0002,4.8336,0.00016
40.26,0.0002,-0.0002,4.8512,0.00015
40.28,0.0002,-0.0002,4.8685,0.00016
40.3,0.0002,-0.0002,4.8862,0.00016
40.32,0.0002,-0.0002,4.9042,0.00018
40.34,0.0002,-0.0002,4.9224,0.00016
40.36,0.0002,-0.0002,4.9413,0.00017
40.38,0.0002,-0.0002,4.9617,0.00016
40.4,0.0002,-0.0002,4.9836,0.00016
40.42,0.0002,-0.0002,5.0061,0.00017
40.44,0.0002,-0.0002,5.0285,0.00018
40.46,0.0002,-0.0002,5.0508,0.00018
40.48,0.0002,-0.0002,5.0729,0.00017
40.5,0.0002,-0.0002,5.0945,0.00017
40.52,0.0002,-0.0002,5.1155,0.00018
40.54,0.0002,-0.0002,5.136,0.00018
40.56,0.0002,-0.0002,5.1566,0.00017
40.58,0.0002,-0.0002,5.1772,0.00016
40.6,0.0002,-0.0002,5.1968,0.00015
40.62,0.0002,-0.0002,5.215,0.00016
40.64,0.0002,-0.0002,5.2322,0.00016
40.66,0.0002,-0.0002,5.2494,0.00016
40.68,0.0002,-0.0002,5.2671,0.00016
40.7,0.0002,-0.0002,5.2855,0.00016
40.72,0.0002,-0.0002,5.3045,0.00017
40.74,0.0002,-0.0002,5.3239,0.00017
40.76,0.0002,-0.0002,5.3439,0.00017
40.78,0.0002,-0.0002,5.3649,0.00017
40.8,0.0002,-0.0002,5.3863,0.00016
40.82,0.0002,-0.0002,5.4081,0.00016
40.84,0.0002,-0.0002,5.4304,0.00016
40.86,0.0002,-0.0002,5.4522,0.00016
40.88,0.0002,-0.0002,5.4732,0.00016
40.9,0.0002,-0.0002,5.4945,0.00016
40.92,0.0002,-0.0002,5.5157,0.00018
40.94,0.0002,-0.0002,5.5362,0.00017
40.96,0.0002,-0.0002,5.5556,0.00015
40.98,0.0002,-0.0002,5.5741,0.00016
41,0.0002,-0.0002,5.5918,0.00017
41.02,0.0002,-0.0002,5.6091,0.00017
41.04,0.0002,-0.0002,5.6265,0.00018
41.06,0.0002,-0.0002,5.6446,0.00018
41.08,0.0002,-0.0002,5.6634,0.00017
41.1,0.0002,-0.0002,5.6827,0.00016
41.12,0.0002,-0.0002,5.7026,0.00016
41.14,0.0002,-0.0002,5.7234,0.00016
41.16,0.0002,-0.0002,5.7452,0.00016
41.18,0.0002,-0.0002,5.7676,0.00017
41.2,0.0002,-0.0002,5.7899,0.00017
41.22,0.0002,-0.0002,5.8118,0.00017
41.24,0.0002,-0.0002,5.8333,0.00018
41.26,0.0002,-0.0002,5.8544,0.00017
41.28,0.0002,-0.0002,5.8754,0.00015
41.3,0.0002,-0.0002,5.8963,0.00015
41.32,0.0002,-0.0002,5.9169,0.00016
41.34,0.0002,-0.0002,5.9369,0.00015
41.36,0.0002,-0.0002,5.9561,0.00016
41.38,0.0002,-0.0002,5.974,0.00016
41.4,0.0002,-0.0002,5.991,0.00014
41.42,0.0002,-0.0002,6.0083,0.00014
41.44,0.0002,-0.0002,6.0263,0.00016
41.46,0.0002,-0.0002,6.0449,0.00017
41.48,0.0002,-0.0002,6.0641,0.00016
41.5,0.0002,-0.0002,6.084,0.00015
41.52,0.0002,-0.0002,6.1046,0.00015
41.54,0.0002,-0.0002,6.1258,0.00016
41.56,0.0002,-0.0002,6.1478,0.00018
41.58,0.0002,-0.0002,6.17,0.00018
41.6,0.0002,-0.0002,6.1919,0.00018
41.62,0.0002,-0.0002,6.213,0.00018
41.64,0.0002,-0.0002,6.2335,0.00017
41.66,0.0002,-0.0002,6.254,0.00017
41.68,0.0002,-0.0002,6.2749,0.00018
41.7,0.0002,-0.0002,6.2959,0.00018
41.72,0.0002,-0.0002,6.3157,0.00016
41.74,0.0002,-0.0002,6.334,0.00016
41.76,0.0002,-0.0002,6.3518,0.00017
41.78,0.0002,-0.0002,6.3694,0.00016
41.8,0.0002,-0.0002,6.3869,0.00016
41.82,0.0002,-0.0002,6.4048,0.00016
41.84,0.0002,-0.0002,6.4233,0.00016
41.86,0.0002,-0.0002,6.4428,0.00017
41.88,0.0002,-0.0002,6.4633,0.00015
41.9,0.0002,-0.0002,6.4844,0.00016
41.92,0.0002,-0.0002,6.5064,0.00018
41.94,0.0002,-0.0002,6.5288,0.00018
41.96,0.0002,-0.0002,6.5509,0.00017
41.98,0.0002,-0.0002,6.5725,0.00016
42,0.0002,-0.0002,6.5937,0.00017
42.02,0.0002,-0.0002,6.6144,0.00016
42.04,0.0002,-0.0002,6.6351,0.00015
42.06,0.0002,-0.0002,6.6557,0.00015
42.08,0.0002,-0.0002,6.6759,0.00017
42.1,0.0002,-0.0002,6.6952,0.00016
42.12,0.0002,-0.0002,6.7133,0.00014
42.14,0.0002,-0.0002,6.7307,0.00013
42.16,0.0002,-0.0002,6.7481,0.00013
42.18,0.0002,-0.0002,6.766,0.00012
42.2,0.0002,-0.0002,6.7846,0.00014
42.22,0.0002,-0.0002,6.8037,0.00015
42.24,0.0002,-0.0002,6.8232,0.00015
42.26,0.0002,-0.0002,6.8433,0.00015
42.28,0.0002,-0.0002,6.8644,0.00017
42.3,0.0002,-0.0002,6.8862,0.00017
42.32,0.0002,-0.0002,6.9083,0.00016
42.34,0.0002,-0.0002,6.9301,0.00016
42.36,0.0002,-0.0002,6.9513,0.00015
42.38,0.0002,-0.0002,6.9718,0.00015
42.4,0.0002,-0.0002,6.9923,0.00016
42.42,0.0002,-0.0002,7.0136,0.00016
42.44,0.0002,-0.0002,7.0349,0.00016
42.46,0.0002,-0.0002,7.0549,0.00015
42.48,0.0002,-0.0002,7.0736,0.00014
42.5,0.0002,-0.0002,7.0916,0.00015
42.52,0.0002,-0.0002,7.1089,0.00014
42.54,0.0002,-0.0002,7.1263,0.00013
42.56,0.0002,-0.0002,7.1445,0.00015
42.58,0.0002,-0.0002,7.1634,0.00016
42.6,0.0002,-0.0002,7.1826,0.00015
42.62,0.0002,-0.0002,7.2029,0.00015
42.64,0.0002,-0.0002,7.2238,0.00014
42.66,0.0002,-0.0002,7.2454,0.00014
42.68,0.0002,-0.0002,7.2678,0.00015
42.7,0.0002,-0.0002,7.2904,0.00016
42.72,0.0002,-0.0002,7.3128,0.00015
42.74,0.0002,-0.0002,7.3343,0.00015
42.76,0.0002,-0.0002,7.355,0.00015
42.78,0.0002,-0.0002,7.3754,0.00016
42.8,0.0002,-0.0002,7.3962,0.00016
42.82,0.0002,-0.0002,7.4171,0.00017
42.84,0.0002,-0.0002,7.4372,0.00015
42.86,0.0002,-0.0002,7.4559,0.00013
42.88,0.0002,-0.0002,7.4732,0.00013
42.9,0.0002,-0.0002,7.4902,0.00014
42.92,0.0002,-0.0002,7.5077,0.00015
42.94,0.0002,-0.0002,7.5259,0.00016
42.96,0.0002,-0.0002,7.5446,0.00016
42.98,0.0002,-0.0002,7.5636,0.00016
43,0.0002,-0.0002,7.5831,0.00015
43.02,0.0002,-0.0002,7.6032,0.00015
43.04,0.0002,-0.0002,7.624,0.00016
43.06,0.0002,-0.0002,7.6459,0.00017
43.08,0.0002,-0.0002,7.6681,0.00018
43.1,0.0002,-0.0002,7.6899,0.00017
43.12,0.0002,-0.0002,7.711,0.00016
43.14,0.0002,-0.0002,7.7318,0.00015
43.16,0.0002,-0.0002,7.7527,0.00016
43.18,0.0002,-0.0002,7.7736,0.00015
43.2,0.0002,-0.0002,7.794,0.00015
43.22,0.0002,-0.0002,7.8136,0.00016
43.24,0.0002,-0.0002,7.8321,0.00016
43.26,0.0002,-0.0002,7.8498,0.00017
43.28,0.0002,-0.0002,7.867,0.00016
43.3,0.0002,-0.0002,7.8845,0.00015
43.32,0.0002,-0.0002,7.9028,0.00015
43.34,0.0002,-0.0002,7.922,0.00016
43.36,0.0002,-0.0002,7.9417,0.00016
43.38,0.0002,-0.0002,7.9615,0.00015
43.4,0.0002,-0.0002,7.9824,0.00016
43.42,0.0002,-0.0002,8.005,0.00016
43.44,0.0002,-0.0002,8.0277,0.00017
43.46,0.0002,-0.0002,8.0504,0.00018
43.48,0.0002,-0.0002,8.0733,0.00018
43.5,0.0002,-0.0002,8.0953,0.00018
43.52,0.0002,-0.0002,8.1161,0.00016
43.54,0.0002,-0.0002,8.1362,0.00016
43.56,0.0002,-0.0002,8.1566,0.00016
43.58,0.0002,-0.0002,8.177,0.00016
43.6,0.0002,-0.0002,8.1965,0.00016
43.62,0.0002,-0.0002,8.2146,0.00016
43.64,0.0002,-0.0002,8.2318,0.00017
43.66,0.0002,-0.0002,8.2491,0.00017
43.68,0.0002,-0.0002,8.2666,0.00016
43.7,0.0002,-0.0002,8.2843,0.00015
43.72,0.0002,-0.0002,8.303,0.00018
43.74,0.0002,-0.0002,8.3228,0.00017
43.76,0.0002,-0.0002,8.343,0.00018
43.78,0.0002,-0.0002,8.3639,0.00019
43.8,0.0002,-0.0002,8.3857,0.00017
43.82,0.0002,-0.0002,8.4076,0.00017
43.84,0.0002,-0.0002,8.4293,0.00017
43.86,0.0002,-0.0002,8.4508,0.00018
43.88,0.0002,-0.0002,8.4717,0.00018
43.9,0.0002,-0.0002,8.4923,0.00018
43.92,0.0002,-0.0002,8.5134,0.00019
43.94,0.0002,-0.0002,8.5342,0.00018
43.96,0.0002,-0.0002,8.5542,0.00017
43.98,0.0002,-0.0002,8.5731,0.00016
44,0.0002,-0.0002,8.5913,0.00017
44.02,0.0002,-0.0002,8.6087,0.00017
44.04,0.0002,-0.0002,8.6256,0.00016
44.06,0.0002,-0.0002,8.643,0.00017
44.08,0.0002,-0.0002,8.6617,0.00017
44.1,0.0002,-0.0002,8.6812,0.00018
44.12,0.0002,-0.0002,8.7009,0.00018
44.14,0.0002,-0.0002,8.7217,0.00019
44.16,0.0002,-0.0002,8.7433,0.00019
44.18,0.0002,-0.0002,8.7653,0.00017
44.2,0.0002,-0.0002,8.7874,0.00016
44.22,0.0002,-0.0002,8.809,0.00016
44.24,0.0002,-0.0002,8.8304,0.00017
44.26,0.0002,-0.0002,8.8518,0.00017
44.28,0.0002,-0.0002,8.873,0.00016
44.3,0.0002,-0.0002,8.8936,0.00015
44.32,0.0002,-0.0002,8.9144,0.00015
44.34,0.0002,-0.0002,8.9352,0.00016
44.36,0.0002,-0.0002,8.955,0.00016
44.38,0.0002,-0.0002,8.9729,0.00014
44.4,0.0002,-0.0002,8.9899,0.00013
44.42,0.0002,-0.0002,9.0068,0.00013
44.44,0.0002,-0.0002,9.0243,0.00014
44.46,0.0002,-0.0002,9.0426,0.00014
44.48,0.0002,-0.0002,9.0621,0.00014
44.5,0.0002,-0.0002,9.0824,0.00014
44.52,0.0002,-0.0002,9.1031,0.00016
44.54,0.0002,-0.0002,9.1245,0.00015
44.56,0.0002,-0.0002,9.1466,0.00016
44.58,0.0002,-0.0002,9.1689,0.00015
44.6,0.0002,-0.0002,9.1909,0.00015
44.62,0.0002,-0.0002,9.2124,0.00014
44.64,0.0002,-0.0002,9.2333,0.00014
44.66,0.0002,-0.0002,9.2536,0.00014
44.68,0.0002,-0.0002,9.2742,0.00014
44.7,0.0002,-0.0002,9.2948,0.00015
44.72,0.0002,-0.0002,9.3145,0.00015
44.74,0.0002,-0.0002,9.3331,0.00014
44.76,0.0002,-0.0001,9.3508,0.00015
44.78,0.0002,-0.0002,9.3683,0.00014
44.8,0.0002,-0.0002,9.3858,0.00014
44.82,0.0002,-0.0002,9.4039,0.00014
44.84,0.0002,-0.0002,9.4229,0.00015
44.86,0.0002,-0.0002,9.4427,0.00016
44.88,0.0002,-0.0002,9.4632,0.00016
44.9,0.0002,-0.0002,9.4845,0.00017
44.92,0.0002,-0.0002,9.5067,0.00016
44.94,0.0002,-0.0002,9.5296,0.00016
44.96,0.0002,-0.0002,9.5522,0.00015
44.98,0.0002,-0.0002,9.5742,0.00015
45,0.0002,-0.0002,9.5954,0.00015
45.02,0.0002,-0.0002,9.6161,0.00013
45.04,0.0002,-0.0002,9.6368,0.00012
45.06,0.0002,-0.0002,9.6573,0.00014
45.08,0.0002,-0.0002,9.677,0.00014
45.1,0.0002,-0.0002,9.6963,0.00015
45.12,0.0002,-0.0002,9.7153,0.00014
45.14,0.0002,-0.0002,9.7331,0.00014
45.16,0.0002,-0.0002,9.7498,0.00014
45.18,0.0002,-0.0002,9.7674,0.00015
45.2,0.0002,-0.0002,9.7867,0.00015
45.22,0.0002,-0.0002,9.8064,0.00015
45.24,0.0002,-0.0002,9.8259,0.00014
45.26,0.0002,-0.0002,9.8455,0.00014
45.28,0.0002,-0.0002,9.8659,0.00016
45.3,0.0002,-0.0002,9.8875,0.00017
45.32,0.0002,-0.0001,9.9094,0.00017
45.34,0.0002,-0.0001,9.9307,0.00016
45.36,0.0002,-0.0002,9.9519,0.00016
45.38,0.0002,-0.0001,9.9729,0.00017
45.4,0.0002,-0.0002,9.9934,0.00015
45.42,0.0002,-0.0002,10.007,0.00013
45.44,0.0002,-0.0001,10.0116,0.00008
45.46,0.0002,-0.0002,10.0118,0.00004
45.48,0.0002,-0.0002,10.0111,0.00002
45.5,0.0002,-0.0002,10.0107,0.00002
45.52,0.0002,-0.0002,10.0106,0.00002
45.54,0.0002,-0.0002,10.0107,0.00002
45.56,0.0002,-0.0002,10.0107,0.00001
45.561,0.0002,-0.0002,10.0107,0.00001
45.581,0.0002,-0.0002,10.0107,0.00004
52.884,0.0002,-0.0002,0,-0.00041
52.904,0.0002,-0.0002,0,-0.00041
52.924,0.0002,-0.0002,0,-0.00041
52.944,0.0002,-0.0002,0,-0.00042
52.964,0.0002,-0.0002,0,-0.00042
52.984,0.0002,-0.0002,0,-0.00043
53.004,0.0002,-0.0002,0,-0.00043
53.024,0.0002,-0.0002,0.0001,-0.00043
53.044,0.0002,-0.0002,0.0009,-0.00042
53.064,0.0002,-0.0002,0.0083,-0.00041
53.084,0.0002,-0.0002,0.0271,-0.00039
53.104,0.0002,-0.0002,0.0468,-0.00039
53.124,0.0002,-0.0002,0.0665,-0.00039
53.144,0.0002,-0.0002,0.0877,-0.00038
53.164,0.0002,-0.0002,0.1097,-0.00039
53.184,0.0002,-0.0002,0.1326,-0.00038
53.204,0.0002,-0.0002,0.1561,-0.00039
53.224,0.0002,-0.0002,0.1795,-0.00038
