Displacment_0,Force_0,Displacment_1,Force_1,Displacment_2,Force_2
0.0,0.06995384615384655,0.0,-0.0,0.0,0.16183076923076867
0.033183820902631646,0.07817692307692317,0.033183820902631646,0.011161538461538412,0.033183820902631646,0.17178461538461512
0.06636764180526357,0.08279230769230796,0.06636764180526357,0.020238461538461105,0.06636764180526357,0.19249230769230727
0.09954352399476063,0.09616153846153873,0.09954352399476063,0.031423076923077206,0.09954352399476063,0.20368461538461485
0.1327194061842577,0.10953076923076949,0.1327194061842577,0.04616153846153828,0.1327194061842577,0.22171538461538468
0.16591116580002394,0.11275384615384627,0.16591116580002394,0.044338461538462055,0.16591116580002394,0.23308461538461575
0.19908704798952098,0.12562307692307684,0.19908704798952098,0.0548846153846151,0.19908704798952098,0.2468461538461541
0.23226293017901806,0.13409230769230782,0.23226293017901806,0.06907692307692279,0.23226293017901806,0.22656923076923127
0.26545468979478454,0.14468461538461516,0.26545468979478454,0.08059230769230816,0.26545468979478454,0.2453230769230769
0.2986305719842816,0.15616923076923028,0.2986305719842816,0.09373076923076969,0.2986305719842816,0.2608
0.3318064541737787,0.15380769230769215,0.3318064541737787,0.08006923076923027,0.3318064541737787,0.2802846153846151
0.36498233636327576,0.16455384615384636,0.36498233636327576,0.08738461538461506,0.36498233636327576,0.294138461538462
0.39817409597904196,0.1654769230769233,0.39817409597904196,0.0952076923076926,0.39817409597904196,0.30333076923076874
0.4313499781685393,0.17840769230769218,0.4313499781685393,0.10753846153846125,0.4313499781685393,0.32293076923076897
0.4645258603580364,0.19383076923076953,0.4645258603580364,0.12188461538461581,0.4645258603580364,0.3391461538461541
0.4977176199738026,0.20026153846153796,0.4977176199738026,0.1255230769230768,0.4977176199738026,0.3534615384615384
0.5308935021632997,0.20670000000000008,0.5308935021632997,0.1341846153846153,0.5308935021632997,0.36135384615384575
0.5640693843527967,0.21643846153846133,0.5640693843527967,0.1467384615384617,0.5640693843527967,0.3426000000000001
0.5972532052554284,0.23129230769230757,0.5972532052554284,0.1588461538461537,0.5972532052554284,0.35984615384615365
0.6304370261580603,0.23673846153846184,0.6304370261580603,0.16960769230769193,0.6304370261580603,0.3760692307692313
0.6636129083475574,0.23913846153846172,0.6636129083475574,0.1793846153846149,0.6636129083475574,0.3909999999999999
0.6967887905370544,0.2471307692307691,0.6967887905370544,0.15876153846153876,0.6967887905370544,0.40818461538461515
0.7299805501528207,0.2513538461538463,0.7299805501528207,0.1750307692307696,0.7299805501528207,0.41866153846153836
0.7631564323423177,0.2646923076923079,0.7631564323423177,0.1832769230769228,0.7631564323423177,0.44096923076923117
0.7963323145318147,0.27640769230769224,0.7963323145318147,0.193838461538461,0.7963323145318147,0.45311538461538486
0.8295240741475813,0.2852615384615383,0.8295240741475813,0.20751538461538444,0.8295240741475813,0.4654307692307695
0.8626999563370783,0.29296923076923065,0.8626999563370783,0.2150076923076927,0.8626999563370783,0.4754
0.8958758385265754,0.3013692307692308,0.8958758385265754,0.2288307692307694,0.8958758385265754,0.4605307692307697
0.9290675981423416,0.3171538461538465,0.9290675981423416,0.24299230769230792,0.9290675981423416,0.47768461538461576
0.9622434803318387,0.32172307692307706,0.9622434803318387,0.2543384615384613,0.9622434803318387,0.49518461538461517
0.995419362521336,0.3250538461538464,0.995419362521336,0.26529230769230816,0.995419362521336,0.5045846153846156
1.0286031834239677,0.33464615384615337,1.0286031834239677,0.2463692307692305,1.0286031834239677,0.5221230769230768
1.0617870043265993,0.3415769230769231,1.0617870043265993,0.2575307692307689,1.0617870043265993,0.5408923076923076
1.0949628865160963,0.35360000000000014,1.0949628865160963,0.27076153846153794,1.0949628865160963,0.5534846153846157
1.1281387687055935,0.3665615384615382,1.1281387687055935,0.27867692307692293,1.1281387687055935,0.5700076923076923
1.16133052832136,0.3765538461538464,1.16133052832136,0.2875230769230764,1.16133052832136,0.5880384615384611
1.194506410510857,0.3825076923076923,1.194506410510857,0.3035384615384614,1.194506410510857,0.5701230769230764
1.2276822927003541,0.3948384615384621,1.2276822927003541,0.31340769230769183,1.2276822927003541,0.5777230769230772
1.2608661136029857,0.40672307692307735,1.2608661136029857,0.32970769230769187,1.2608661136029857,0.593323076923077
1.2940499345056173,0.4150230769230774,1.2940499345056173,0.3447769230769233,1.2940499345056173,0.6118846153846151
1.3272258166951147,0.41893076923076933,1.3272258166951147,0.3550076923076922,1.3272258166951147,0.623876923076923
1.3604096375977464,0.4269384615384619,1.3604096375977464,0.33695384615384577,1.3604096375977464,0.6423769230769227
1.393593458500378,0.4405153846153842,1.393593458500378,0.3480615384615384,1.393593458500378,0.6637230769230769
1.4267693406898747,0.450261538461538,1.4267693406898747,0.3631615384615379,1.4267693406898747,0.6738461538461543
1.459953161592507,0.4622461538461533,1.459953161592507,0.3696307692307692,1.459953161592507,0.6846076923076925
1.4931290437820037,0.474761538461538,1.4931290437820037,0.3832615384615384,1.4931290437820037,0.7086615384615381
1.5263128646846353,0.4823769230769229,1.5263128646846353,0.39928461538461485,1.5263128646846353,0.6935076923076928
1.5594966855872672,0.4964384615384614,1.5594966855872672,0.41555384615384566,1.5594966855872672,0.7037230769230766
1.5926725677767644,0.5080769230769234,1.5926725677767644,0.4278384615384611,1.5926725677767644,0.7248538461538466
1.625856388679396,0.5138153846153841,1.625856388679396,0.4411923076923079,1.625856388679396,0.7364153846153851
1.6590322708688934,0.5231769230769229,1.6590322708688934,0.4545153846153843,1.6590322708688934,0.755784615384615
1.692216091771525,0.5365615384615389,1.692216091771525,0.4639230769230774,1.692216091771525,0.7742923076923074
1.7253999126741566,0.5437923076923076,1.7253999126741566,0.4446307692307688,1.7253999126741566,0.7823846153846159
1.7585757948636536,0.558038461538461,1.7585757948636536,0.4628153846153844,1.7585757948636536,0.806146153846154
1.7917596157662856,0.5710000000000002,1.7917596157662856,0.47893076923076944,1.7917596157662856,0.8199615384615381
1.8249354979557826,0.5802692307692304,1.8249354979557826,0.48440000000000033,1.8249354979557826,0.824876923076923
1.8581193188584142,0.5957692307692312,1.8581193188584142,0.5054923076923075,1.8581193188584142,0.8188923076923079
1.8913031397610458,0.6066615384615386,1.8913031397610458,0.5213923076923074,1.8913031397610458,0.8334307692307689
1.9244790219505432,0.6174769230769226,1.9244790219505432,0.5322692307692307,1.9244790219505432,0.848169230769231
1.9576628428531748,0.6262846153846154,1.9576628428531748,0.5473461538461537,1.9576628428531748,0.8671076923076927
1.990838725042672,0.6392307692307695,1.990838725042672,0.5659846153846152,1.990838725042672,0.8892307692307695
2.0240225459453036,0.6504076923076919,2.0240225459453036,0.5769615384615386,2.0240225459453036,0.9052846153846151
2.0571984281348006,0.6618846153846155,2.0571984281348006,0.5569923076923075,2.0571984281348006,0.9223230769230771
2.090382249037432,0.6743000000000002,2.090382249037432,0.573584615384615,2.090382249037432,0.937584615384615
2.123566069940064,0.6891923076923081,2.123566069940064,0.586530769230769,2.123566069940064,0.9562538461538457
2.156741952129561,0.7011000000000001,2.156741952129561,0.6039538461538461,2.156741952129561,0.9566615384615385
2.1899257730321926,0.7163230769230773,2.1899257730321926,0.6226692307692311,2.1899257730321926,0.9545923076923079
2.2231095939348244,0.7296076923076921,2.2231095939348244,0.6412615384615383,2.2231095939348244,0.9740538461538463
2.256285476124322,0.7406230769230773,2.256285476124322,0.6562307692307697,2.256285476124322,0.988161538461538
2.2894613583138184,0.7525,2.2894613583138184,0.6727923076923081,2.2894613583138184,1.004715384615385
2.322653117929585,0.7669846153846152,2.322653117929585,0.691307692307692,2.322653117929585,1.0286384615384612
2.3558290001190825,0.7784692307692304,2.3558290001190825,0.7006307692307691,2.3558290001190825,1.0478230769230772
2.389004882308579,0.7916000000000004,2.389004882308579,0.6914384615384611,2.389004882308579,1.0656230769230768
2.422188703211211,0.8043923076923075,2.422188703211211,0.7027153846153847,2.422188703211211,1.0799307692307696
2.4553725241138427,0.8196769230769231,2.4553725241138427,0.7133076923076921,2.4553725241138427,1.0994999999999997
2.4885484063033396,0.8408615384615388,2.4885484063033396,0.7382769230769232,2.4885484063033396,1.1226000000000003
2.5217322272059715,0.8514461538461536,2.5217322272059715,0.7525846153846149,2.5217322272059715,1.1034461538461544
2.5549160481086033,0.8603153846153847,2.5549160481086033,0.7689153846153851,2.5549160481086033,1.1186692307692305
2.5880919302981007,0.876946153846154,2.5880919302981007,0.7892461538461537,2.5880919302981007,1.1381076923076925
2.621267812487597,0.8932384615384614,2.621267812487597,0.8095076923076925,2.621267812487597,1.158638461538461
2.654459572103364,0.9079230769230767,2.654459572103364,0.8281769230769233,2.654459572103364,1.1779153846153847
2.6876354542928604,0.9228153846153847,2.6876354542928604,0.8458307692307695,2.6876354542928604,1.1989000000000003
2.720811336482358,0.9354000000000003,2.720811336482358,0.8283384615384616,2.720811336482358,1.2187230769230772
2.7540030960981245,0.947746153846154,2.7540030960981245,0.8429846153846151,2.7540030960981245,1.2331230769230763
2.787178978287621,0.9707307692307694,2.787178978287621,0.861584615384615,2.787178978287621,1.261238461538462
2.8203548604771185,0.9888769230769233,2.8203548604771185,0.8816307692307697,2.8203548604771185,1.2808384615384611
2.8535386813797503,1.0019230769230774,2.8535386813797503,0.9042846153846158,2.8535386813797503,1.2669692307692313
2.8867225022823817,1.0140153846153843,2.8867225022823817,0.9157307692307692,2.8867225022823817,1.275223076923077
2.919898384471879,1.028207692307692,2.919898384471879,0.9356538461538462,2.919898384471879,1.2986230769230764
2.953074266661376,1.0487615384615383,2.953074266661376,0.9619615384615383,2.953074266661376,1.323638461538462
2.9862660262771423,1.0654230769230768,2.9862660262771423,0.9784076923076926,2.9862660262771423,1.343392307692308
3.0194419084666393,1.0757307692307692,3.0194419084666393,0.9945923076923076,3.0194419084666393,1.3652615384615387
3.0526177906561367,1.0941769230769232,3.0526177906561367,0.9937923076923072,3.0526177906561367,1.3837615384615387
3.085809550271903,1.1122769230769227,3.085809550271903,0.996092307692308,3.085809550271903,1.4101615384615382
3.1189854324614,1.1293230769230773,3.1189854324614,1.0199615384615388,3.1189854324614,1.4264692307692308
3.1521613146508973,1.1513384615384614,3.1521613146508973,1.0407615384615383,3.1521613146508973,1.4520153846153845
3.1853451355535287,1.1661153846153842,3.1853451355535287,1.0561846153846157,3.1853451355535287,1.4405153846153842
3.2185289564561606,1.1800153846153845,3.2185289564561606,1.076753846153846,3.2185289564561606,1.457253846153846
3.251704838645657,1.1992307692307695,3.251704838645657,1.102984615384616,3.251704838645657,1.479946153846154
3.2848807208351545,1.2167230769230775,3.2848807208351545,1.120138461538462,3.2848807208351545,1.500169230769231
3.318072480450921,1.2366384615384618,3.318072480450921,1.1445615384615386,3.318072480450921,1.5250230769230768
3.3512483626404177,1.2516769230769231,3.3512483626404177,1.162969230769231,3.3512483626404177,1.545330769230769
3.384424244829915,1.2683846153846159,3.384424244829915,1.1683923076923075,3.384424244829915,1.5665307692307697
3.417608065732547,1.2897076923076922,3.417608065732547,1.1740000000000002,3.417608065732547,1.595184615384615
3.4507918866351783,1.3099461538461543,3.4507918866351783,1.193907692307692,3.4507918866351783,1.6158076923076923
3.4839677688246757,1.3281692307692308,3.4839677688246757,1.2159076923076921,3.4839677688246757,1.635984615384615
3.5171515897273076,1.344784615384616,3.5171515897273076,1.238446153846154,3.5171515897273076,1.6253615384615385
3.5503354106299394,1.3661076923076922,3.5503354106299394,1.2657307692307689,3.5503354106299394,1.6464923076923075
3.583511292819436,1.3824923076923072,3.583511292819436,1.289338461538461,3.583511292819436,1.6685384615384617
3.616695113722068,1.4028846153846153,3.616695113722068,1.3082846153846155,3.616695113722068,1.6951384615384617
3.649870995911565,1.4264615384615382,3.649870995911565,1.3314230769230766,3.649870995911565,1.7228
3.6830548168141966,1.4437769230769228,3.6830548168141966,1.3549846153846157,3.6830548168141966,1.738330769230769
3.716230699003694,1.4619769230769235,3.716230699003694,1.3588076923076926,3.716230699003694,1.7652923076923082
3.749414519906325,1.481,3.749414519906325,1.3587230769230767,3.749414519906325,1.7941923076923079
3.782598340808957,1.5061000000000004,3.782598340808957,1.3907538461538467,3.782598340808957,1.8187307692307695
3.8157742229984546,1.522253846153846,3.8157742229984546,1.4146076923076922,3.8157742229984546,1.8091538461538468
3.8489580439010855,1.541407692307693,3.8489580439010855,1.434215384615385,3.8489580439010855,1.825969230769231
3.882141864803718,1.5704153846153852,3.882141864803718,1.464130769230769,3.882141864803718,1.859623076923077
3.915317746993215,1.585038461538462,3.915317746993215,1.485046153846154,3.915317746993215,1.8777615384615385
3.948501567895846,1.6058923076923075,3.948501567895846,1.5124076923076921,3.948501567895846,1.8994615384615383
3.9816774500853436,1.6321692307692306,3.9816774500853436,1.5357923076923077,3.9816774500853436,1.9277846153846154
4.014861270987976,1.6531230769230771,4.014861270987976,1.5581923076923079,4.014861270987976,1.9554615384615386
4.048045091890607,1.6740461538461544,4.048045091890607,1.5716769230769227,4.048045091890607,1.9847769230769234
4.081220974080105,1.6970461538461539,4.081220974080105,1.5736923076923077,4.081220974080105,2.0108846153846156
4.114404794982735,1.7193692307692308,4.114404794982735,1.6002307692307691,4.114404794982735,2.0314230769230766
4.147588615885367,1.7351999999999996,4.147588615885367,1.6195461538461544,4.147588615885367,2.018046153846154
4.180764498074865,1.7615384615384622,4.180764498074865,1.6521076923076927,4.180764498074865,2.0555923076923075
4.213940380264362,1.7852538461538459,4.213940380264362,1.6776153846153845,4.213940380264362,2.078092307692308
4.247124201166994,1.8062923076923072,4.247124201166994,1.7037230769230767,4.247124201166994,2.1015923076923078
4.280308022069626,1.8293153846153842,4.280308022069626,1.730815384615385,4.280308022069626,2.1273384615384616
4.3134839042591215,1.8538076923076923,4.3134839042591215,1.7515076923076922,4.3134839042591215,2.1587076923076927
4.346667725161754,1.879823076923077,4.346667725161754,1.7848461538461542,4.346667725161754,2.1885
4.379851546064386,1.9040153846153849,4.379851546064386,1.791892307692308,4.379851546064386,2.2210769230769234
4.413027428253883,1.9231615384615386,4.413027428253883,1.799438461538462,4.413027428253883,2.244830769230769
4.44620331044338,1.9452846153846153,4.44620331044338,1.8250846153846156,4.44620331044338,2.237461538461538
4.479395070059145,1.972223076923077,4.479395070059145,1.8563153846153848,4.479395070059145,2.2640846153846153
4.512570952248643,1.9968,4.512570952248643,1.8832384615384619,4.512570952248643,2.2879846153846155
4.54574683443814,2.0223384615384616,4.54574683443814,1.9094000000000002,4.54574683443814,2.318653846153846
4.5789306553407725,2.0451230769230766,4.5789306553407725,1.9377307692307693,4.5789306553407725,2.348076923076923
4.612114476243404,2.0698307692307694,4.612114476243404,1.967946153846154,4.612114476243404,2.373223076923077
4.645290358432901,2.0996,4.645290358432901,1.996623076923077,4.645290358432901,2.405253846153846
4.678466240622399,2.1251230769230767,4.678466240622399,2.0277846153846153,4.678466240622399,2.4402846153846154
4.711658000238164,2.149376923076923,4.711658000238164,2.046569230769231,4.711658000238164,2.466553846153846
4.7448338824276615,2.1705923076923077,4.7448338824276615,2.046446153846154,4.7448338824276615,2.4889538461538465
4.778009764617159,2.195869230769231,4.778009764617159,2.0730076923076926,4.778009764617159,2.483569230769231
4.811201524232925,2.221576923076923,4.811201524232925,2.1054,4.811201524232925,2.513715384615385
4.8443774064224225,2.2496538461538464,4.8443774064224225,2.1345384615384617,4.8443774064224225,2.5428307692307697
4.877553288611918,2.2837384615384617,4.877553288611918,2.171569230769231,4.877553288611918,2.5789461538461538
4.910745048227685,2.303892307692308,4.910745048227685,2.1942923076923075,4.910745048227685,2.6097
4.943920930417183,2.333792307692308,4.943920930417183,2.2269230769230774,4.943920930417183,2.6460384615384616
4.977096812606679,2.367584615384615,4.977096812606679,2.2616384615384617,4.977096812606679,2.679676923076923
5.0102806335093115,2.3904769230769234,5.0102806335093115,2.2905461538461536,5.0102806335093115,2.7045153846153847
5.043464454411942,2.4161615384615387,5.043464454411942,2.3178230769230774,5.043464454411942,2.7373153846153846
5.076640336601439,2.441376923076923,5.076640336601439,2.314169230769231,5.076640336601439,2.740069230769231
5.109816218790938,2.4722999999999997,5.109816218790938,2.3455692307692306,5.109816218790938,2.7624153846153847
5.143007978406702,2.494469230769231,5.143007978406702,2.3749307692307693,5.143007978406702,2.7921153846153848
5.1761838605962,2.5311076923076925,5.1761838605962,2.407638461538462,5.1761838605962,2.8279769230769234
5.209359742785697,2.561692307692308,5.209359742785697,2.440130769230769,5.209359742785697,2.861369230769231
5.242551502401464,2.5876307692307696,5.242551502401464,2.4713846153846157,5.242551502401464,2.8849615384615386
5.275727384590962,2.617353846153846,5.275727384590962,2.510153846153846,5.275727384590962,2.9332307692307693
5.308903266780459,2.6516153846153845,5.308903266780459,2.5415384615384617,5.308903266780459,2.963592307692308
5.342087087683089,2.6786307692307694,5.342087087683089,2.5781461538461543,5.342087087683089,2.9966538461538463
5.375270908585721,2.7086923076923077,5.375270908585721,2.607630769230769,5.375270908585721,3.026492307692308
5.408446790775218,2.7290846153846156,5.408446790775218,2.599038461538462,5.408446790775218,3.0272
5.441630611677851,2.7655846153846153,5.441630611677851,2.6375384615384614,5.441630611677851,3.0562307692307695
5.474814432580483,2.793676923076923,5.474814432580483,2.6690000000000005,5.474814432580483,3.089676923076923
5.50799031476998,2.8258,5.50799031476998,2.7040230769230766,5.50799031476998,3.123738461538462
5.541166196959475,2.8613230769230773,5.541166196959475,2.7399769230769233,5.541166196959475,3.1624153846153846
5.574350017862107,2.898230769230769,5.574350017862107,2.7782076923076926,5.574350017862107,3.1993846153846155
5.6075338387647395,2.9228769230769234,5.6075338387647395,2.818007692307692,5.6075338387647395,3.2342846153846154
5.640709720954237,2.9601307692307692,5.640709720954237,2.8481307692307696,5.640709720954237,3.2735692307692306
5.673893541856869,2.9903538461538464,5.673893541856869,2.8874307692307695,5.673893541856869,3.3074000000000003
5.707077362759499,3.0195384615384615,5.707077362759499,2.9171538461538464,5.707077362759499,3.3334384615384614
5.740253244948996,3.0484076923076926,5.740253244948996,2.9208846153846153,5.740253244948996,3.3415615384615385
5.7734370658516285,3.082669230769231,5.7734370658516285,2.9564769230769232,5.7734370658516285,3.3749923076923074
5.806620886754261,3.1163384615384615,5.806620886754261,2.988461538461539,5.806620886754261,3.408838461538462
5.839796768943758,3.1495,5.839796768943758,3.0234615384615386,5.839796768943758,3.4492769230769236
5.872972651133256,3.1866538461538463,5.872972651133256,3.060069230769231,5.872972651133256,3.4837000000000002
5.906156472035885,3.2237769230769233,5.906156472035885,3.1064384615384615,5.906156472035885,3.524715384615385
5.9393402929385175,3.2535153846153846,5.9393402929385175,3.141315384615385,5.9393402929385175,3.560569230769231
5.97252411384115,3.2904153846153847,5.97252411384115,3.1800076923076923,5.97252411384115,3.594976923076923
6.005699996030647,3.323576923076923,6.005699996030647,3.2179615384615388,6.005699996030647,3.634769230769231
6.0388838169332795,3.3595461538461544,6.0388838169332795,3.255476923076923,6.0388838169332795,3.671623076923077
6.072059699122777,3.3893384615384616,6.072059699122777,3.260076923076923,6.072059699122777,3.6738
6.1052435200254065,3.424023076923077,6.1052435200254065,3.2931769230769237,6.1052435200254065,3.712961538461539
6.138419402214904,3.461592307692308,6.138419402214904,3.331376923076923,6.138419402214904,3.753469230769231
6.171603223117536,3.4998076923076926,6.171603223117536,3.374738461538462,6.171603223117536,3.793846153846154
6.2047870440201685,3.5398384615384617,6.2047870440201685,3.4140076923076927,6.2047870440201685,3.8358076923076925
6.237962926209666,3.5772153846153847,6.237962926209666,3.4568230769230768,6.237962926209666,3.8795384615384614
6.271146747112296,3.6121,6.271146747112296,3.4977692307692307,6.271146747112296,3.9165384615384617
6.304322629301793,3.648038461538462,6.304322629301793,3.5371076923076923,6.304322629301793,3.951523076923077
6.337506450204425,3.6826307692307694,6.337506450204425,3.5763307692307693,6.337506450204425,3.9943538461538464
6.370682332393923,3.7256307692307695,6.370682332393923,3.6175769230769235,6.370682332393923,4.023907692307692
6.403866153296555,3.757946153846154,6.403866153296555,3.626115384615385,6.403866153296555,4.038292307692307
6.437049974199187,3.7941769230769236,6.437049974199187,3.66243076923077,6.437049974199187,4.079361538461539
6.470225856388683,3.836392307692308,6.470225856388683,3.703838461538462,6.470225856388683,4.125215384615385
6.503409677291314,3.8774538461538466,6.503409677291314,3.746923076923077,6.503409677291314,4.165961538461539
6.536593498193946,3.9211538461538464,6.536593498193946,3.7946846153846154,6.536593498193946,4.210869230769231
6.569769380383444,3.9601461538461544,6.569769380383444,3.8388769230769233,6.569769380383444,4.256915384615385
6.602953201286076,3.9961615384615388,6.602953201286076,3.8771846153846155,6.602953201286076,4.295392307692308
6.636137022188707,4.0364615384615385,6.636137022188707,3.9246384615384615,6.636137022188707,4.339323076923077
6.669320843091339,4.076823076923077,6.669320843091339,3.969746153846154,6.669320843091339,4.3834
6.70250466399397,4.115115384615384,6.70250466399397,4.012753846153847,6.70250466399397,4.3933
6.7356884848966025,4.155023076923077,6.7356884848966025,4.018023076923077,6.7356884848966025,4.432584615384616
6.768872305799235,4.198546153846154,6.768872305799235,4.0651769230769235,6.768872305799235,4.476223076923077
6.802056126701865,4.237646153846154,6.802056126701865,4.109423076923077,6.802056126701865,4.527853846153846
6.835239947604498,4.287484615384615,6.835239947604498,4.158876923076923,6.835239947604498,4.576107692307692
6.86842376850713,4.332000000000001,6.86842376850713,4.200530769230769,6.86842376850713,4.618953846153846
6.901607589409761,4.3713,6.901607589409761,4.250153846153847,6.901607589409761,4.663807692307692
6.934791410312392,4.410284615384616,6.934791410312392,4.293815384615385,6.934791410312392,4.708530769230769
6.967975231215024,4.457169230769232,6.967975231215024,4.33846923076923,6.967975231215024,4.759346153846154
7.001159052117656,4.499069230769231,7.001159052117656,4.391515384615385,7.001159052117656,4.794892307692308
7.034263485888942,4.541684615384615,7.034263485888942,4.43283076923077,7.034263485888942,4.814130769230769
7.067447306791574,4.586023076923077,7.067447306791574,4.4775307692307695,7.067447306791574,4.860676923076923
7.1006311276942045,4.629784615384616,7.1006311276942045,4.497361538461538,7.1006311276942045,4.903946153846154
7.133814948596836,4.676753846153846,7.133814948596836,4.540092307692308,7.133814948596836,4.956015384615386
7.166998769499468,4.720969230769231,7.166998769499468,4.590638461538462,7.166998769499468,5.005138461538462
7.2001825904021,4.774407692307693,7.2001825904021,4.6429,7.2001825904021,5.058307692307692
7.233366411304733,4.813292307692308,7.233366411304733,4.685938461538462,7.233366411304733,5.100953846153846
7.266629619338709,4.858876923076923,7.266629619338709,4.739653846153846,7.266629619338709,5.148938461538462
7.2997340531099955,4.907076923076923,7.2997340531099955,4.788876923076923,7.2997340531099955,5.201546153846155
7.332917874012627,4.9511,7.332917874012627,4.834907692307692,7.332917874012627,5.221323076923078
7.366101694915259,5.0002615384615385,7.366101694915259,4.893892307692307,7.366101694915259,5.262892307692307
7.39928551581789,5.046638461538462,7.39928551581789,4.940438461538462,7.39928551581789,5.318569230769231
7.432469336720522,5.096238461538462,7.432469336720522,4.974253846153847,7.432469336720522,5.36856923076923
7.465573770491807,5.14793076923077,7.465573770491807,5.013053846153847,7.465573770491807,5.421723076923077
7.4988369785257865,5.1961692307692315,7.4988369785257865,5.060315384615384,7.4988369785257865,5.473461538461539
7.532020799428418,5.245753846153846,7.532020799428418,5.111523076923077,7.532020799428418,5.525769230769232
7.565204620331048,5.293169230769231,7.565204620331048,5.166269230769231,7.565204620331048,5.57943076923077
7.598388441233681,5.342892307692308,7.598388441233681,5.223000000000001,7.598388441233681,5.626807692307692
7.631572262136313,5.388507692307693,7.631572262136313,5.271792307692308,7.631572262136313,5.667238461538462
7.664676695907598,5.441646153846154,7.664676695907598,5.3273230769230775,7.664676695907598,5.695484615384617
7.6978605168102305,5.495576923076923,7.6978605168102305,5.386138461538462,7.6978605168102305,5.750684615384616
7.731044337712861,5.544084615384615,7.731044337712861,5.435707692307692,7.731044337712861,5.805376923076923
7.764307545746839,5.6020076923076925,7.764307545746839,5.493323076923078,7.764307545746839,5.866815384615385
7.797491366649472,5.653276923076923,7.797491366649472,5.5266769230769235,7.797491366649472,5.920107692307693
7.830675187552104,5.705,7.830675187552104,5.564892307692308,7.830675187552104,5.969846153846155
7.8637796213233875,5.757830769230769,7.8637796213233875,5.619861538461539,7.8637796213233875,6.028612307692308
7.89696344222602,5.80713076923077,7.89696344222602,5.676530769230769,7.89696344222602,6.084743076923077
7.930147263128652,5.861923076923077,7.930147263128652,5.7395000000000005,7.930147263128652,6.133121538461539
7.963331084031283,5.914515384615385,7.963331084031283,5.796892307692308,7.963331084031283,6.169483076923078
7.99659429206526,5.915561538461539,7.99659429206526,5.7979692307692305,7.99659429206526,6.16986076923077
